mapping_key,group_identity,channel_app_id,raw_language_scope,scope_label_non_authoritative,exact_raw_token,exact_raw_token_utf8_base64,exact_raw_token_sha256,book_frequency,occurrence_count,carrier_book_count,representative_book_ids_json,final_disposition,decision_source,consensus_tier,review_confidence,reason,risk
d1e17d96266578d1f42a4e912496bda8dc659af877db5be15a1548f29f675da3,5e824b55a8910d95bf7f736a673eab9bcdcd2e936e7a65f110c981052482609a,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Фантастика,0KTQsNC90YLQsNGB0YLQuNC60LA=,b0037daef31575bc5e3384a442e76e9589b3b531f2cfad451aaa889b8616fef4,20,20,20,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""913904398\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""854093212\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""810588807\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""760415645\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453407646\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""7\\\\\\\""]\\\"",[\\\""string\\\"",\\\""俄语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,书证在狼人言情/花花公子/魔典/AI科幻间三向散布，无唯一目标,A: science-fiction；C: fantasy——目标互斥且均不足半数
a59caa917342b5016c4cdf8f2a97bfe9015385f71b8f53e0ed2d5c2b39106bc6,b2911e7c03040b66156f293fc048c4e4d4d076770af8417a95db8bdf97bc0511,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,ตำนาน,4LiV4Liz4LiZ4Liy4LiZ,1371ecab364ef988ad96a9774435dad2a3dd093e80836dd0289cc0ba33abcd5d,2,2,2,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5574884\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""12\\\\\\\""]\\\"",[\\\""string\\\"",\\\""泰语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5539466\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""12\\\\\\\""]\\\"",[\\\""string\\\"",\\\""泰语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,OWNER_FINAL,TIER_6_OWNER,0.5,Owner Final closes the low-frequency item conservatively without creating taxonomy.,INSUFFICIENT_SAMPLE
fe1ba2c07c043f951a32084e375fd021ea8b1c28b9e924031176d262f3086a0f,c9b5b30f13d5f53698d3decaf1897c5448ceb03e8b7f8e9a628836ed0ae09bb1,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,สยองขวัญ,4Liq4Lii4Lit4LiH4LiC4Lin4Lix4LiN,e3dfb99b86e9b49558e0121adf22b3993cbcd3edff68ef320a690456bc718f04,8,8,8,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""1129368994\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""12\\\\\\\""]\\\"",[\\\""string\\\"",\\\""泰语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453508266\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""12\\\\\\\""]\\\"",[\\\""string\\\"",\\\""泰语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453508273\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""12\\\\\\\""]\\\"",[\\\""string\\\"",\\\""泰语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453508279\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""12\\\\\\\""]\\\"",[\\\""string\\\"",\\\""泰语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""453508285\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""12\\\\\\\""]\\\"",[\\\""string\\\"",\\\""泰语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.45,8本书证为绑架勒索/凤凰复仇言情，零恐怖,C: NEW horror（字面）
a501cb3c147bfad716ca7aeb3b57c34f99e9a0e0eb5b9e2b204389e405b0c111,9450bbe4795fc1604a8489ba65a403edcf72e98742058bf52f398020daea74e2,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Bahaghari,QmFoYWdoYXJp,4ffd7987495586a99c2f8fa377656e470cc44b4a11dbcda72d82cf72041f08f0,2,2,2,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5582333\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5582496\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,菲语「彩虹」为LGBT隐语，但2/2书证为异性恋校园言情，字面被书证反证,C: NEW lgbt-plus（按字面）
172a356f6e7e09982f014ff83d6ca7ce00bd32ac16e4e022f8920cad7e0207f1,c98cc483c14c108fc198785d640e11039b94dfbb4174645614183bb5aa05fcce,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Kasaysayan,S2FzYXlzYXlhbg==,4b89afa4ce21ad5a2121ce78ab6b28b6d283f4cce72eb01cf4f6da6829045206,4,4,4,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5593591\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5581956\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5582108\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5582469\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：4本混装（葡语简介混入），仅1-2本疑似历史,SOURCE_BUCKET_SEMANTICALLY_DIRTY
df086ce075ac44b3d1c9afaaa9e6f3403789ebbe4463d8b35465073245e54e24,16a9efdb6d947a59159b378ec46db3150517aa032ff02bea117f1c2d48867df9,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Katakutan,S2F0YWt1dGFu,4779f205330c073cb376a03e72947e984b79dcbbfed6352584ce7eb2589387d0,3,3,3,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""340801656\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5595211\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5582159\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""15\\\\\\\""]\\\"",[\\\""string\\\"",\\\""菲律宾语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,3本中仅1本确认恐怖（密室双尸），其余为怨恨/悬念,A/C: NEW horror（证据不足）
21c723dd8e92cceb681a55d0d4bc8f3130f834b901184bbd17cf318b3f71be60,80f7eded8fef5e44eb358807c9916c19b212795bd4ae22e4a7aa2f8a1ef6e7c2,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Fantasy,RmFudGFzeQ==,542855513e4f74d08a92352680c339d82e2ae347fb021a7128c7f4146c40d295,3,3,3,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""808671746\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""439276583\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""439276620\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,3本书证为重生复仇/亡魂视角言情，非奇幻类型,B: modern-romance；C: fantasy——二者书证支持都不足
380f023c540ec6bbaeb2cf9b7ced024adba7fe1459fbdfc4dc72134f36a962cc,6ea0d235c82fb51e8db91cc5dc4e110cd56a8b3f6e03a423f4674cb93c5374d9,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Horror,SG9ycm9y,271a22f75d73e13fa558d991442ecde8d75a34a0b9f6216d44b116f8612c82dc,4,4,4,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""439276569\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""439276588\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""439276604\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""439276610\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.45,4/4书证为肾脏复仇/丧子复仇等暗黑言情，零恐怖机制,C: NEW horror（字面，被书证反证）
01f469d933e43dfd0d0c103541cd32bd0ad589f43a8c3d30aa5da77efec6fb15,044a22b89ef765eb6fa7ae5beda5034420f87112e9d53ae1efda21231c0e036b,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",TR,Sci-fi,U2NpLWZp,2f94b971bff642a9cbb09297fceffef23565dc081c700eec15de6d1f8d6af5ab,1,1,1,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""439276575\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""22\\\\\\\""]\\\"",[\\\""string\\\"",\\\""土耳其语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.45,f=1，书证为庄园言情无科幻机制,C: science-fiction（字面）
768d63dc4bc2afc5472bf2a34619589948e7d8160336d3df208bfe46c0131f41,014df1a15338aefebc8010f1def238c37f4eae0e6ae2d690c7cffab5879b48d3,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Fantasy,RmFudGFzeQ==,542855513e4f74d08a92352680c339d82e2ae347fb021a7128c7f4146c40d295,2,2,2,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""424771722\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""424473001\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,f=2：换身复仇+黑帮女王，无奇幻机制亦不稳定,B: modern-romance 0.76
4f238a79665df99643913452c6de71564f2a3ed29756e28f77af8ee6d66f5d65,ea3867307ab3b9a6fd5a2bcf9f6668122edc23dc9d8081e1d51d6967cda3f3d6,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Horror,SG9ycm9y,271a22f75d73e13fa558d991442ecde8d75a34a0b9f6216d44b116f8612c82dc,3,3,3,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""424672249\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""424672315\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""280831097\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,3本为亡魂复仇言情，恐惧体验非核心卖点,B/C: NEW horror
ac1bad0482151fd2bdff8d267965037c3baf63c50be8c8b817daaee58f897ab4,8d4f10af2e11baed4526712bf7303d48f375e42e2ad58594d727efe5f8181351,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""13\""]"",[""string"",""越南语""]]",VI,Xuanhuan,WHVhbmh1YW4=,2df2c7c65851681ab61711f88eced8e0be05c839de0e597560480aac9257278a,4,4,4,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""424472966\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""424472970\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""137496327\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""138946984\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""13\\\\\\\""]\\\"",[\\\""string\\\"",\\\""越南语\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.45,罗马化「玄幻」在非中文scope系统性失真：本scope书证为CEO言情/芭蕾重生/县令穿越混装，与玄幻无关；同字符串结论不得跨scope复制,B: 按书证给modern-romance类目标；C: eastern-fantasy（字面）
832f80882a81f4242fb18a40359db0d1dce62ab7ec86912e6f7d8020e7523753,184a60a6f323fd1081aaedec210a7644e1fd422afd9dc7682378efe132957eed,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,幻想异能,5bm75oOz5byC6IO9,abc30d9be2f1f9acbb9569c4e2da1da8f93e2a0236e743653a649871e80b0c24,7,7,7,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""523412222\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""19\\\\\\\""]\\\"",[\\\""null\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5604480\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""19\\\\\\\""]\\\"",[\\\""null\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5605190\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""19\\\\\\\""]\\\"",[\\\""null\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5604132\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""19\\\\\\\""]\\\"",[\\\""null\\\""]]\""]"",""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5610108\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""19\\\\\\\""]\\\"",[\\\""null\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,简体桶书证不收敛：Omegaverse标记/末世重生/快穿/恋爱游戏混装（与繁体4/4快穿不同）；四家四个方向且无一方≥半数书证,A: system-fantasy；B: HR；C: superpowers；D: NEW quick-transmigration
02be6ec4e0b6bc53365972130c2cb299a4d5b8aeef36694d9ddf3169fd032378,365cf05f2ed132ee8ac64ed533c5820bc81ad1349111ccadee20470380367b8b,changdu-app,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",zh-Hans,悬疑,5oKs55aR,caeec43f50a5e879ccb72bc6cd89841c75bae5d6b92710b3fbac1bf8d3ab1726,1,1,1,"[""[\""LANE_B_BOOK_ID_V1\"",\""[\\\""string\\\"",\\\""changdu-app\\\""]\"",\""[\\\""number\\\"",\\\""5608341\\\""]\"",\""[\\\""RAW_LANGUAGE_SCOPE_V1\\\"",\\\""[\\\\\\\""number\\\\\\\"",\\\\\\\""19\\\\\\\""]\\\"",[\\\""null\\\""]]\""]""]",DEFER_SOURCE_DIRTY,CROSS_REVIEW_FINAL,TIER_5_SOURCE_DIRTY,0.5,f=1，唯一书证《女明星的冒牌相师》为都市相师爽文，与悬疑字面冲突；同scope悬疑灵异(68本)工作正常，此桶为误标,A/C/D: suspense（字面映射，被唯一书证反证）
