mapping_key,parent_mapping_key,raw_language_scope,scope_label,exact_raw_token,book_frequency,A_decision,A_target,A_confidence,B_decision,B_target,B_confidence,C_decision,C_target,C_confidence,D_decision,D_target,D_confidence,decision_vote_pattern,target_vote_pattern,consensus_tier,final_verdict,final_target,final_target_canonical_id,final_confidence,evidence_basis,minority_reason,owner_review_required
031efdbb9f32122a5ef0bb5e87f307ef65a1f7ceb83b2b62834f4b6ee32f945b,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",FR,Xuanhuan,7,HUMAN_REVIEW,HUMAN_REVIEW,0.42,MAP_EXISTING,rebirth,0.96,MAP_EXISTING,eastern-fantasy,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.42,2HUMAN_REVIEW+2MAP_EXISTING,HUMAN_REVIEW×2; rebirth×1; eastern-fantasy×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,7/7书证为二次机会/重生复仇言情，零玄幻——罗马化标签在法语scope完全失真,B: rebirth 0.96（书证支持最强的替代方案，若Owner接受反字面映射可采）；C: eastern-fantasy（字面）,false
f480faf3ac3527e08602448554664c3d7cbee54ce6e2cecd05a56b0a4a3f0639,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",FR,女频,986,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
5b2e4fe593afdc9ff8087237df8279cdc9dc4d45d8c46eb0b34526aa37e4d704,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",FR,男频,99,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
445087aa23fc108b52ce82bce7cfe370f7c5f8b4763a06d18ba7ac425142f599,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Adventure,57,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.8,HUMAN_REVIEW,HUMAN_REVIEW,0.35,HUMAN_REVIEW,HUMAN_REVIEW,0.4,HUMAN_REVIEW,HUMAN_REVIEW,0.44,3HUMAN_REVIEW+1IGNORE_NON_CONTENT,HUMAN_REVIEW×3; IGNORE_NON_CONTENT×1,TIER_5_SOURCE_DIRTY,ACCEPT_IGNORE,,,0.78,Adventure家族=男频侧fallback桶（共现几乎100%男频），无任何稳定内容语义：书证为校园丑闻/牛郎/情色；与Others同性质，按非内容桶关闭。四家一致反对映射adventure,B/C/D: HUMAN_REVIEW；A: IGNORE——交叉验证后采A（共现+跨10个scope的系统性证据已足够）,false
e9990f81e60d42f8cd301eea50b6759d608856ca54cf40906311e00ae9be86de,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Anak muda,23,MAP_EXISTING,young-adult,0.72,MAP_EXISTING,young-adult,0.82,MAP_EXISTING,young-adult,0.85,MAP_EXISTING,young-adult,0.78,4MAP_EXISTING,young-adult×4,TIER_2_GOOD,ACCEPT_MAP,young-adult,ct-v1-young-adult,0.79,四家同decision同target；但书证存在部分反证：含Intimate Partner等偏成人样本,,false
0ed6632556b73d348951c13ccdf6a1df69c5d05698e3111f1bfcdcfa3663ec74,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Cerita pendek,15,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.85,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.92,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.91,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
7bbb8b8b7fc60791364a44ff894ee89dd143d994541b1aee6158c803512f5620,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Fantasi,41,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.6,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.5,4HUMAN_REVIEW,HUMAN_REVIEW×4,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：41本中书证几乎全为出轨复仇言情，仅零星奇幻(Dewa Alkemis)；同概念词在西/俄/葡scope正常——本scope投放错位,,false
ee566514bef665cf9ecdc663daa3e0f6e5f6c6e2b9b32d2044cdf94993d28e97,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Horor,19,HUMAN_REVIEW,HUMAN_REVIEW,0.45,NEW_CANONICAL,NEW:horror,0.8,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,2HUMAN_REVIEW+2NEW_CANONICAL,HUMAN_REVIEW×2; NEW:horror×2,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,约半数为印尼民俗恐怖（Pesugihan借灵敛财/Genderuwo鬼胎/隐形丈夫）、半数复仇言情——存在真实恐怖子集但整桶不纯；若horror上线可book级过滤回收,B/C: NEW horror（整桶挂入会带~50%噪声）,false
8a66cea81b6734a4627dd03f8355b4da5032e6b41235ab1ee5da382a814ba9eb,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,LGBT+,4,NEW_CANONICAL,NEW:lgbtq-romance,0.78,HUMAN_REVIEW,HUMAN_REVIEW,0.55,NEW_CANONICAL,NEW:lgbt-plus,0.85,NEW_CANONICAL,NEW:lgbt,0.84,3NEW_CANONICAL+1HUMAN_REVIEW,NEW:lgbtq-romance×1; HUMAN_REVIEW×1; NEW:lgbt-plus×1; NEW:lgbt×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:lgbtq-romance,,0.7,A/C/D归入同一LGBT概念；书证2-3/4为BL/GL（Jadi Belok/Kaluna与Citra）,B: HUMAN_REVIEW(0.55),false
7279a4dc275610cb56646dce47c635efb1641a93937111829f83c8fbef0159e6,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Lainnya,29,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.94,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.94,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
7bb0ba713a5f82348bcc7386eec554693c96ce1dd655a6dee811d5dcb1fe1bc8,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Lebih,6,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.94,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.94,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
15f6a3343bca640a9f4d5b4c02fc80fe0ded9f711b9be45fa0e2ed966d69c4d4,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Likantrof,33,MAP_EXISTING,werewolf,0.95,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
94f971abad0a192dc8567dc74733ba15e352e5a96fbb33f034b275cd9562ddd3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Mafia,10,MAP_EXISTING,mafia,0.92,MAP_EXISTING,mafia,0.92,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.84,4MAP_EXISTING,mafia×4,TIER_1_STRONG,ACCEPT_MAP,mafia,ct-v1-mafia,0.9,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
1af783bd5b293f38acfa6c8d55a1e93f864b3753f4aa92db4454c10192e9264d,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Miliarder,60,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×4,TIER_1_STRONG,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
c1d9f1c18f0eb4779ecff745d4be9684222be5f35080d5b4a93d0e66988881cd,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Modern,118,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
bef56bdec0247775ccb6c370083c87b5e0942d563a9a226caadff2cb0e3dde32,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Romantis,116,MAP_EXISTING,romance,0.85,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.91,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
9f051634a75bd120280870865af75a23a882b0f2d54b6b30db442b847aae8fbe,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,Sejarah,3,HUMAN_REVIEW,HUMAN_REVIEW,0.58,HUMAN_REVIEW,HUMAN_REVIEW,0.55,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.46,4HUMAN_REVIEW,HUMAN_REVIEW×4,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：3本中仅1本历史向(Cachtice血腥伯爵夫人),,false
0f3585b59173018157b81a66e3320b6162df9d799e95408fa49132cad8f10c60,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,xuanhuan,17,HUMAN_REVIEW,HUMAN_REVIEW,0.42,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,eastern-fantasy,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.42,2HUMAN_REVIEW+2MAP_EXISTING,HUMAN_REVIEW×2; modern-romance×1; eastern-fantasy×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.45,罗马化「玄幻」失真桶：书证为替嫁总裁/离婚复合/现代婚恋，与玄幻无关；同scope中文「玄幻奇幻」正常工作，证明此桶是另一套分类的错投,B: modern-romance（按书证）；C: eastern-fantasy（按字面）,false
fbd7f44ea7d4bc597ec650a198c384c1728f74f77f1e244d4f3fdc4426d8224c,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,女频,442,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
a8f982953b23af6f4b7403929da036d44ce2f6deb19d701b760932b678e35d49,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""11\""]"",[""string"",""印尼""]]",ID,男频,109,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
4b11632b73854ae9eab77001abf058248c530e9f01c34b0b41bac1d63478e5d3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""8\""]"",[""string"",""意大利语""]]",IT,Loup-garou,3,MAP_EXISTING,werewolf,0.93,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
c6eeac48e3c93e77e79e332cd0eccba025bd1d754a7ebe390846d56904532c32,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""8\""]"",[""string"",""意大利语""]]",IT,Moderne,15,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
77a03018c9e9bbc8fdc79cf065ec150bf2492a9e904354a85d0d2c817efe8d48,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""8\""]"",[""string"",""意大利语""]]",IT,Romance,4,MAP_EXISTING,romance,0.88,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.9,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
7ca5f3b73563bcf5060f3ab6a9f1894ad57340363594ede34f0adf00661c7c92,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""8\""]"",[""string"",""意大利语""]]",IT,古代言情,4,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.52,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.48,4HUMAN_REVIEW,HUMAN_REVIEW×4,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：4/4书证为现代豪门言情——跨scope语义分裂实证,,false
ad7649f106c50d750ce030d59f387e2e9fe3b22fb989bb9fee269fb3f1b88ae4,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""8\""]"",[""string"",""意大利语""]]",IT,女频,26,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
1d65b7c0972adbb75e5da116e85ee43c25f46ca568bc5e4445732b2d9b7107e3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,SF,8,MAP_EXISTING,science-fiction,0.82,MAP_EXISTING,science-fiction,0.9,MAP_EXISTING,science-fiction,0.88,MAP_EXISTING,science-fiction+apocalypse,0.86,4MAP_EXISTING,science-fiction×3; science-fiction+apocalypse×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,science-fiction,ct-v1-science-fiction,0.85,书证为机器人/末世/死亡游戏等女频科幻向；仅2-3/8为末世，不满足整桶1:N条件,D: 1:N +apocalypse（会把非末世书强制打上末世标签）,false
1c69964e7131b426310e6fad942093c675edc4bb45360992b36c573450399218,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,げんかん,14,MAP_EXISTING,eastern-fantasy,0.7,MAP_EXISTING,fantasy,0.79,HUMAN_REVIEW,HUMAN_REVIEW,0.3,HUMAN_REVIEW,HUMAN_REVIEW,0.58,2MAP_EXISTING+2HUMAN_REVIEW,HUMAN_REVIEW×2; eastern-fantasy×1; fantasy×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,被破坏的token字符串（疑似「玄幻」机器转写），书证为Omegaverse/仙女/死に戻り/异世界混装且identity不稳定，渠道随时可能更换该字符串,A: eastern-fantasy 0.70（自flag identity不稳）；B: fantasy 0.79,false
cf951f2dd727b0e269c3f45ec75fc57905b9c67bb291a764a6a10c04fd79868e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,その他,5,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.94,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.94,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
18fc6facfff9245034cd20bc860a5c63c13800e2e937f5651f558fb4f41054ff,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,ホラー,6,NEW_CANONICAL,NEW:horror,0.78,NEW_CANONICAL,NEW:horror,0.86,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,3NEW_CANONICAL+1HUMAN_REVIEW,NEW:horror×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:horror,,0.85,A/B/C提出同一horror概念；本scope书证干净：5/6为真恐怖（化け物/蚕女/绝望短篇集）；suspense无法承载恐惧体验检索,D: HUMAN_REVIEW（对全部Horror键一刀切0.47——对本scope过度保守）,false
977555948570600620c2e4f0c26564ce028405fb14e506de55f430f4c806866d,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,マフィア,13,MAP_EXISTING,mafia,0.93,MAP_EXISTING,mafia,0.8,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.84,4MAP_EXISTING,mafia×4,TIER_2_GOOD,ACCEPT_MAP,mafia,ct-v1-mafia,0.85,四家同decision同target；但书证存在部分反证：约半数为复仇婚恋，非黑帮主线,,false
0018d92e2b84896bbd1d5701d21e1fd347302034d520f793f0b0b9a98c4facee,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,人狼,24,MAP_EXISTING,werewolf,0.95,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
b0aa2647916884c44951dd9e0b3c1854b1ba4a30455881e66df35f1e21ef1ec3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,冒険,7,MAP_EXISTING,adventure,0.75,MAP_EXISTING,adventure,0.84,MAP_EXISTING,adventure,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.44,3MAP_EXISTING+1HUMAN_REVIEW,adventure×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,adventure,ct-v1-adventure,0.72,3/4一致；Adventure家族中唯一真冒险scope（骑士之旅/元国王旅立ち/异世界无双）；含1本测试书籍污染,D: HUMAN_REVIEW（因测试书）,false
4e9b1e8b1f3e0cd003f1ecd82fef00f1af0d768f5a97c8f2cc585fc033caf4a8,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,女频,403,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
48aed4f49cb686e22e6ccd78ac1be0dc182e30d8380a297aa298da8d1ab9ecc3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,官能,5,MAP_EXISTING,mature-content,0.78,MAP_EXISTING,mature-content,0.72,MAP_EXISTING,mature-content,0.75,MAP_EXISTING,mature-content,0.87,4MAP_EXISTING,mature-content×4,TIER_2_GOOD,ACCEPT_MAP,mature-content,ct-v1-mature-content,0.78,四家同decision同target；但书证存在部分反证：含R18书证但整体纯度中等；成人向按标签+部分书证成立,,false
6e2004eea625e38a8ec3c2316a1d229c74df27c4d836d0a117438bc05610dcd9,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,御曹司,11,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,heir,0.92,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×3; heir×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.9,书证为冷徹社長/名家御曹司婚恋，与Billionaire家族同质；wealthy-ceo为标准入口,B: heir（字面继承人，语义偏窄）,false
a1eb11a9605bd7bef863534f4dc5c09360edc45cdad9ac1eba80c2544e82b9b6,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,恋愛,161,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.93,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
b013dc187a8e074c0bc0da300a017065671d6d7879cf8b6340a1521649e8ac76,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,歴史,10,MAP_EXISTING,historical-romance,0.88,MAP_EXISTING,historical-romance,0.9,MAP_EXISTING,historical-romance,0.82,MAP_EXISTING,historical-romance,0.91,4MAP_EXISTING,historical-romance×4,TIER_1_STRONG,ACCEPT_MAP,historical-romance,ct-v1-historical-romance,0.88,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
30c3caeef0152c97bf10927e2bb6b7b870392332a8fc77564c22b75478171432,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,男频,27,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
ccdefb925c74ef2206bd650af7134694d09c4166896cd4fea0734b2f26936b54,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,異世界,2,MAP_EXISTING,time-travel,0.75,NEW_CANONICAL,NEW:isekai,0.94,MAP_EXISTING,fantasy,0.7,NEW_CANONICAL,NEW:isekai,0.88,2MAP_EXISTING+2NEW_CANONICAL,NEW:isekai×2; time-travel×1; fantasy×1,TIER_4_SPLIT,ACCEPT_MAP,fantasy,ct-v1-fantasy,0.62,f=2：異世界転生無双+妖刀冒险；isekai语义真实且独立，但2本书不足以新建CanonicalTag——并入fantasy不会让用户觉得搜错，isekai登记为未来alias/gap,B/D: NEW isekai（0.88-0.94）；A: time-travel（穿越页以中式古言为主，错配更明显）,false
